_id,month,route_id,DayOfWeek,HourSourceTime,StopSequence_Rishui,StopCode,count_common,timeCumSum_mean,timeCumSum_std,distCumSum_mean,distCumSum_std
19705818,4,10802,5,7,10,4256,17,12.75,2.89,4881,0.057308756
19705819,4,10802,5,7,11,2391,17,13.36,2.96,5169,0.057308756
19705820,4,10802,5,7,12,1586,17,15.43,3.8,6095,0.057308756
19705821,4,10802,5,7,13,1525,17,17.39,4.34,6436,0.057308756
19705822,4,10802,5,7,14,1526,17,18.33,4.43,6958,0.057308756
19705823,4,10802,5,7,15,949,17,19.47,4.5,7580,0.057308756
19705824,4,10802,5,7,16,1054,17,22.04,5.14,8292,0.057308756
19705825,4,10802,5,7,23,1555,17,25.53,7.07,8496,0.057308756
19705826,4,10802,5,7,24,2024,17,26.31,6.94,8709,0.057308756
19705827,4,10802,5,7,25,3605,17,27.82,7.36,8961,0.057308756
19705828,4,10802,5,7,26,4173,17,28.95,7.6,9231,0.057308756
19705829,4,10802,5,7,27,3379,17,31.26,8.04,9697,0.057308756
19705830,4,10802,5,7,28,2246,17,32.59,8.22,10156,0.057308756
19705831,4,10802,5,7,29,3230,17,34.25,8.35,10453,0.057308756
19705832,4,10802,5,7,30,2899,17,34.97,8.45,10732,0.057308756
19705833,4,10802,5,7,31,5951,17,35.64,8.64,11024,0.057308756
19705834,4,10802,5,7,32,2813,17,36.47,8.59,11483,0.057308756
19705835,4,10802,5,7,33,2424,17,38.55,8.99,12101,0.057308756
19705836,4,10802,5,7,34,427,17,40.43,9.1,12440,0.057308756
19705837,4,10802,5,7,35,9999,17,42.84,9.17,12661,0.057308756
19705838,4,10802,5,7,36,1435,17,43.98,9.31,12909,0.057308756
19705839,4,10802,5,7,37,1444,17,44.52,9.37,13119,0.057308756
19705840,4,10802,5,7,38,1445,17,45.15,9.35,13308,0.057308756
19705841,4,10802,5,7,39,1371,17,45.64,9.38,13482,0.057308756
19705842,4,10802,5,7,40,1368,17,47.63,9.66,14185,0.057308756
19705843,4,10802,5,7,41,1367,17,47.95,9.41,14345,0.057308756
19705844,4,10802,5,7,42,1370,17,48.34,9.42,14577,0.057308756
19749813,4,10802,6,7,1,2314,17,0.43,1.26,0,0.057308756
19749814,4,10802,6,7,2,2323,17,0.96,1.24,457,0.057308756
19749815,4,10802,6,7,3,5592,17,3.54,1.26,1973,0.057308756
19749816,4,10802,6,7,4,972,17,5.95,1.24,2901,0.057308756
19749817,4,10802,6,7,5,938,17,7.25,1.26,3219,0.057308756
19749818,4,10802,6,7,6,2754,17,8.12,1.37,3525,0.057308756
19749819,4,10802,6,7,7,1511,17,9.55,1.37,3829,0.057308756
19749820,4,10802,6,7,8,942,17,10.52,1.44,4209,0.057308756
19749821,4,10802,6,7,9,2040,17,11.35,1.59,4577,0.057308756
19749822,4,10802,6,7,10,4256,17,12.29,1.6,4871,0.057308756
19749823,4,10802,6,7,11,2391,17,12.89,1.66,5159,0.057308756
19749824,4,10802,6,7,12,1586,17,14.43,1.87,6085,0.057308756
19749825,4,10802,6,7,13,1525,17,15.81,1.96,6426,0.057308756
19749826,4,10802,6,7,14,1526,17,16.74,2.07,6948,0.057308756
19749827,4,10802,6,7,15,949,17,17.79,2.04,7570,0.057308756
19749828,4,10802,6,7,16,1054,17,20.08,2.56,8280,0.057308756
19749829,4,10802,6,7,17,1575,17,20.17,1.55,8472,0.057308756
19749830,4,10802,6,7,18,1484,17,21.39,2.13,8851,0.057308756
19749831,4,10802,6,7,19,1079,17,22.44,2.4,9039,0.057308756
19749832,4,10802,6,7,20,1080,17,24.04,2,9481,0.057308756
19749833,4,10802,6,7,21,1544,17,25.23,1.99,9787,0.057308756
19749834,4,10802,6,7,22,1546,17,27.1,2.02,10074,0.057308756
19749835,4,10802,6,7,23,1555,17,27.19,2.36,9762,0.057308756
19749836,4,10802,6,7,24,2024,17,27.92,2.69,9975,0.057308756
19749837,4,10802,6,7,25,3605,17,28.98,2.77,10227,0.057308756
19749838,4,10802,6,7,26,4173,17,30.3,2.94,10454,0.057308756
19749839,4,10802,6,7,27,3379,17,32.46,3.07,10947,0.057308756
19749840,4,10802,6,7,28,2246,17,33.41,3.11,11406,0.057308756
19749841,4,10802,6,7,29,3230,17,34.69,3.46,11676,0.057308756
19749842,4,10802,6,7,30,2899,17,35.29,3.32,11964,0.057308756
19749843,4,10802,6,7,31,5951,17,35.82,3.31,12256,0.057308756
19749844,4,10802,6,7,32,2813,17,36.73,3.45,12715,0.057308756
19749845,4,10802,6,7,33,2424,17,38.24,3.6,13335,0.057308756
19749846,4,10802,6,7,34,427,17,39.59,3.84,13709,0.057308756
19749847,4,10802,6,7,35,9999,17,41.77,3.86,13930,0.057308756
19749848,4,10802,6,7,36,1435,17,42.73,3.87,14178,0.057308756
19749849,4,10802,6,7,37,1444,17,43.32,3.88,14388,0.057308756
19749850,4,10802,6,7,38,1445,17,43.83,3.96,14577,0.057308756
19749851,4,10802,6,7,39,1371,17,44.25,3.95,14751,0.057308756
19749852,4,10802,6,7,40,1368,17,46.36,4.83,15413,0.057308756
19749853,4,10802,6,7,41,1367,17,46.93,4.74,15614,0.057308756
19749854,4,10802,6,7,42,1370,17,47.35,4.77,15846,0.057308756
19794432,4,10802,1,8,1,2314,14,0.43,0.3,0,0.057308756
19794433,4,10802,1,8,2,2323,14,0.91,0.4,457,0.057308756
19794434,4,10802,1,8,3,5592,14,3.61,0.87,1973,0.057308756
19794435,4,10802,1,8,4,972,14,5.97,0.92,2792,0.057308756
19794436,4,10802,1,8,5,938,14,7.07,1.04,3110,0.057308756
19794437,4,10802,1,8,6,2754,14,7.85,1.16,3416,0.057308756
19794438,4,10802,1,8,7,1511,14,9.08,1.38,3757,0.057308756
19794439,4,10802,1,8,8,942,14,10.25,1.58,4137,0.057308756
19794440,4,10802,1,8,9,2040,14,11.08,1.79,4505,0.057308756
19794441,4,10802,1,8,10,4256,14,11.88,2.13,4791,0.057308756
19794442,4,10802,1,8,11,2391,14,12.88,2.75,5066,0.057308756
19794443,4,10802,1,8,12,1586,14,14.39,3.16,6005,0.057308756
19794444,4,10802,1,8,13,1525,14,16.17,3.39,6346,0.057308756
19794445,4,10802,1,8,14,1526,14,17.06,3.58,6868,0.057308756
19794446,4,10802,1,8,15,949,14,18.14,3.64,7490,0.057308756
19794447,4,10802,1,8,16,1054,14,21.17,4.97,8017,0.057308756
19794448,4,10802,1,8,17,1575,14,20.33,2.44,8402,0.057308756
19794449,4,10802,1,8,18,1484,14,21.94,2.59,8853,0.057308756
19794450,4,10802,1,8,19,1079,14,23.22,2.92,9041,0.057308756
19794451,4,10802,1,8,20,1080,14,24.8,2.78,9495,0.057308756
19794452,4,10802,1,8,21,1544,14,26.05,2.97,9827,0.057308756
19794453,4,10802,1,8,22,1546,14,28.16,3,10114,0.057308756
19794454,4,10802,1,8,23,1555,14,30.05,4.64,9868,0.057308756
19794455,4,10802,1,8,24,2024,14,31.35,4.48,10081,0.057308756
19794456,4,10802,1,8,25,3605,14,33.06,4.82,10333,0.057308756
19794457,4,10802,1,8,26,4173,14,34.37,4.98,10603,0.057308756
19794458,4,10802,1,8,27,3379,14,36.7,5.43,11069,0.057308756
19794459,4,10802,1,8,28,2246,14,37.85,5.73,11528,0.057308756
19794460,4,10802,1,8,29,3230,14,39.07,5.87,11825,0.057308756
19794461,4,10802,1,8,30,2899,14,39.64,5.86,12104,0.057308756
19794462,4,10802,1,8,31,5951,14,40.12,5.9,12396,0.057308756
19794463,4,10802,1,8,32,2813,14,40.97,5.85,12855,0.057308756
19794464,4,10802,1,8,33,2424,14,42.79,5.9,13475,0.057308756
19794465,4,10802,1,8,34,427,14,45.19,6.09,13849,0.057308756
19794466,4,10802,1,8,35,9999,14,47.55,6.51,14070,0.057308756
19794467,4,10802,1,8,36,1435,14,48.54,6.42,14318,0.057308756
19794468,4,10802,1,8,37,1444,14,49.03,6.49,14528,0.057308756
19794469,4,10802,1,8,38,1445,14,49.49,6.56,14717,0.057308756
19794470,4,10802,1,8,39,1371,14,49.87,6.58,14891,0.057308756
19794471,4,10802,1,8,40,1368,14,51.36,6.77,15598,0.057308756
19794472,4,10802,1,8,41,1367,14,51.97,6.67,15795,0.057308756
19794473,4,10802,1,8,42,1370,14,52.36,6.68,16027,0.057308756
19840479,4,10802,2,8,1,2314,15,0.32,0.6,0,0.057308756
19840480,4,10802,2,8,2,2323,15,0.97,0.47,457,0.057308756
19840481,4,10802,2,8,3,5592,15,3.68,0.6,1973,0.057308756
19840482,4,10802,2,8,4,972,15,6.33,1,2901,0.057308756
19840483,4,10802,2,8,5,938,15,7.42,1.21,3219,0.057308756
19840484,4,10802,2,8,6,2754,15,8.37,1.38,3525,0.057308756
19840485,4,10802,2,8,7,1511,15,9.75,1.41,3866,0.057308756
19840486,4,10802,2,8,8,942,15,11,1.74,4246,0.057308756
19840487,4,10802,2,8,9,2040,15,11.67,1.88,4614,0.057308756
19840488,4,10802,2,8,10,4256,15,13.08,2.04,4908,0.057308756
19840489,4,10802,2,8,11,2391,15,13.67,2.04,5196,0.057308756
19840490,4,10802,2,8,12,1586,15,16.28,3.03,6122,0.057308756
19840491,4,10802,2,8,13,1525,15,18.66,3.3,6463,0.057308756
19840492,4,10802,2,8,14,1526,15,19.58,3.39,6985,0.057308756
19840493,4,10802,2,8,15,949,15,20.78,3.55,7607,0.057308756
19840494,4,10802,2,8,16,1054,15,23.57,4.1,8319,0.057308756
19840495,4,10802,2,8,17,1575,15,23.59,3.84,8529,0.057308756
19840496,4,10802,2,8,18,1484,15,27.76,3.37,8980,0.057308756
19840497,4,10802,2,8,19,1079,15,29.06,3.6,9168,0.057308756
19840498,4,10802,2,8,20,1080,15,30.7,4.04,9622,0.057308756
19840499,4,10802,2,8,21,1544,15,31.97,4.23,9954,0.057308756
19840500,4,10802,2,8,22,1546,15,34.33,4.74,10241,0.057308756
19840501,4,10802,2,8,23,1555,15,33.1,5.52,9548,0.057308756
19840502,4,10802,2,8,24,2024,15,34.06,5.8,9761,0.057308756
19840503,4,10802,2,8,25,3605,15,35.71,6.15,10013,0.057308756
19840504,4,10802,2,8,26,4173,15,37.04,6.16,10283,0.057308756
19840505,4,10802,2,8,27,3379,15,39.89,6.48,10749,0.057308756
19840506,4,10802,2,8,28,2246,15,41.18,6.65,11208,0.057308756
19840507,4,10802,2,8,29,3230,15,42.65,6.9,11505,0.057308756
19840508,4,10802,2,8,30,2899,15,43.19,6.86,11784,0.057308756
19840509,4,10802,2,8,31,5951,15,43.76,6.89,12076,0.057308756
19840510,4,10802,2,8,32,2813,15,44.79,6.83,12535,0.057308756
19840511,4,10802,2,8,33,2424,15,46.4,7.11,13155,0.057308756
19840512,4,10802,2,8,34,427,15,48.58,7.36,13529,0.057308756
19840513,4,10802,2,8,35,9999,15,50.86,7.39,13750,0.057308756
19840514,4,10802,2,8,36,1435,15,51.76,7.43,13998,0.057308756
19840515,4,10802,2,8,37,1444,15,52.22,7.44,14208,0.057308756
19840516,4,10802,2,8,38,1445,15,52.9,7.45,14397,0.057308756
19840517,4,10802,2,8,39,1371,15,53.4,7.48,14571,0.057308756
19840518,4,10802,2,8,40,1368,15,55,7.77,15278,0.057308756
19840519,4,10802,2,8,41,1367,15,55.59,7.86,15475,0.057308756
19840520,4,10802,2,8,42,1370,15,56.01,7.88,15707,0.057308756
19894538,4,10802,3,8,1,2314,16,0.39,0.61,0,0.057308756
19894539,4,10802,3,8,2,2323,16,1.02,0.55,457,0.057308756
19894540,4,10802,3,8,3,5592,16,3.89,1.01,1973,0.057308756
19894541,4,10802,3,8,4,972,16,6.41,1.25,2901,0.057308756
19894542,4,10802,3,8,5,938,16,7.53,1.48,3219,0.057308756
19894543,4,10802,3,8,6,2754,16,8.46,1.64,3525,0.057308756
19894544,4,10802,3,8,7,1511,16,9.93,1.57,3866,0.057308756
19894545,4,10802,3,8,8,942,16,11.09,1.77,4246,0.057308756
19894546,4,10802,3,8,9,2040,16,12.12,2,4614,0.057308756
19894547,4,10802,3,8,10,4256,16,13.3,1.94,4908,0.057308756
19894548,4,10802,3,8,11,2391,16,13.95,1.99,5196,0.057308756
19894549,4,10802,3,8,12,1586,16,16.64,2.15,6122,0.057308756
19894550,4,10802,3,8,13,1525,16,19.13,2.25,6463,0.057308756
19894551,4,10802,3,8,14,1526,16,20.09,2.28,6985,0.057308756
19894552,4,10802,3,8,15,949,16,21.2,2.27,7607,0.057308756
19894553,4,10802,3,8,16,1054,16,23.68,3.12,8319,0.057308756
19894554,4,10802,3,8,17,1575,16,24.41,3.03,8529,0.057308756
19894555,4,10802,3,8,18,1484,16,29.01,3.36,8980,0.057308756
19894556,4,10802,3,8,19,1079,16,30.76,3.35,9168,0.057308756
19894557,4,10802,3,8,20,1080,16,32.35,3.69,9622,0.057308756
19894558,4,10802,3,8,21,1544,16,33.39,3.76,9954,0.057308756
19894559,4,10802,3,8,22,1546,16,35.62,4.13,10241,0.057308756
19894560,4,10802,3,8,23,1555,16,35.45,4.26,9964,0.057308756
19894561,4,10802,3,8,24,2024,16,36.56,4.52,10177,0.057308756
19894562,4,10802,3,8,25,3605,16,38.6,4.43,10429,0.057308756
19894563,4,10802,3,8,26,4173,16,39.8,4.62,10699,0.057308756
19894564,4,10802,3,8,27,3379,16,42.51,4.67,11165,0.057308756
19894565,4,10802,3,8,28,2246,16,43.82,4.81,11624,0.057308756
19894566,4,10802,3,8,29,3230,16,45.66,4.82,11921,0.057308756
19894567,4,10802,3,8,30,2899,16,46.19,4.8,12200,0.057308756
19894568,4,10802,3,8,31,5951,16,46.8,4.78,12492,0.057308756
19894569,4,10802,3,8,32,2813,16,47.65,4.86,12951,0.057308756
19894570,4,10802,3,8,33,2424,16,49.26,4.93,13571,0.057308756
19894571,4,10802,3,8,34,427,16,53.05,4.6,13945,0.057308756
19894572,4,10802,3,8,35,9999,16,55.66,5.03,14166,0.057308756
19894573,4,10802,3,8,36,1435,16,56.59,4.91,14414,0.057308756
19894574,4,10802,3,8,37,1444,16,57.11,4.89,14624,0.057308756
19894575,4,10802,3,8,38,1445,16,57.75,4.9,14813,0.057308756
19894576,4,10802,3,8,39,1371,16,58.25,4.88,14987,0.057308756
19894577,4,10802,3,8,40,1368,16,59.91,4.93,15694,0.057308756
19894578,4,10802,3,8,41,1367,16,60.5,4.88,15891,0.057308756
19894579,4,10802,3,8,42,1370,16,60.93,4.86,16123,0.057308756
19947047,4,10802,4,8,1,2314,14,0.29,0.17,0,0.057308756
19947048,4,10802,4,8,2,2323,14,0.87,0.36,457,0.057308756
19947049,4,10802,4,8,3,5592,14,3.58,0.61,1973,0.057308756
19947050,4,10802,4,8,4,972,14,5.98,0.9,2901,0.057308756
19947051,4,10802,4,8,5,938,14,7.1,0.81,3219,0.057308756
19947052,4,10802,4,8,6,2754,14,7.98,0.83,3525,0.057308756
19947053,4,10802,4,8,7,1511,14,9.43,0.96,3866,0.057308756
19947054,4,10802,4,8,8,942,14,10.93,0.94,4246,0.057308756
19947055,4,10802,4,8,9,2040,14,11.69,1.14,4586,0.057308756
19947056,4,10802,4,8,10,4256,14,13.22,1.32,4880,0.057308756
19947057,4,10802,4,8,11,2391,14,13.93,1.44,5168,0.057308756
19947058,4,10802,4,8,12,1586,14,15.99,2.31,6094,0.057308756
19947059,4,10802,4,8,13,1525,14,17.74,2.48,6435,0.057308756
19947060,4,10802,4,8,14,1526,14,18.69,2.47,6957,0.057308756
19947061,4,10802,4,8,15,949,14,19.73,2.52,7579,0.057308756
19947062,4,10802,4,8,16,1054,14,22.23,3.35,8291,0.057308756
19947063,4,10802,4,8,17,1575,14,22.17,2.72,8494,0.057308756
19947064,4,10802,4,8,18,1484,14,25.8,3.53,8945,0.057308756
19947065,4,10802,4,8,19,1079,14,27.06,3.8,9133,0.057308756
19947066,4,10802,4,8,20,1080,14,28.62,3.94,9587,0.057308756
19947067,4,10802,4,8,21,1544,14,29.6,3.98,9919,0.057308756
19947068,4,10802,4,8,22,1546,14,31.18,4.2,10206,0.057308756
19947069,4,10802,4,8,23,1555,14,32.46,4.36,10006,0.057308756
19947070,4,10802,4,8,24,2024,14,33.57,4.67,10219,0.057308756
19947071,4,10802,4,8,25,3605,14,35.22,5.01,10471,0.057308756
19947072,4,10802,4,8,26,4173,14,36.58,5.04,10741,0.057308756
19947073,4,10802,4,8,27,3379,14,38.72,5.13,11207,0.057308756
19947074,4,10802,4,8,28,2246,14,40.47,6.32,11666,0.057308756
19947075,4,10802,4,8,29,3230,14,42.91,7.88,11963,0.057308756
19947076,4,10802,4,8,30,2899,14,43.59,8.24,12242,0.057308756
19947077,4,10802,4,8,31,5951,14,44.15,8.57,12534,0.057308756
19947078,4,10802,4,8,32,2813,14,45.12,9.04,12993,0.057308756
19947079,4,10802,4,8,33,2424,14,47.08,9.9,13613,0.057308756
19947080,4,10802,4,8,34,427,14,49.24,9.77,13987,0.057308756
19947081,4,10802,4,8,35,9999,14,51.32,9.76,14208,0.057308756
19947082,4,10802,4,8,36,1435,14,52.53,9.98,14456,0.057308756
19947083,4,10802,4,8,37,1444,14,52.96,10.06,14666,0.057308756
19947084,4,10802,4,8,38,1445,14,53.6,10.05,14855,0.057308756
19947085,4,10802,4,8,39,1371,14,54.1,10.11,15029,0.057308756
19947086,4,10802,4,8,40,1368,14,56.5,10.27,15702,0.057308756
19947087,4,10802,4,8,41,1367,14,56.35,10.35,15882,0.057308756
19947088,4,10802,4,8,42,1370,14,56.76,10.35,16114,0.057308756
19992015,4,10802,5,8,1,2314,15,0.54,0.92,0,0.057308756
19992016,4,10802,5,8,2,2323,15,1.19,1.03,457,0.057308756
19992017,4,10802,5,8,3,5592,15,4.19,1.02,1973,0.057308756
19992018,4,10802,5,8,4,972,15,6.65,1.21,2901,0.057308756
19992019,4,10802,5,8,5,938,15,7.86,1.36,3219,0.057308756
19992020,4,10802,5,8,6,2754,15,8.85,1.56,3525,0.057308756
19992021,4,10802,5,8,7,1511,15,10.4,1.55,3866,0.057308756
19992022,4,10802,5,8,8,942,15,11.6,1.66,4246,0.057308756
19992023,4,10802,5,8,9,2040,15,12.48,1.81,4614,0.057308756
19992024,4,10802,5,8,10,4256,15,13.87,2.06,4908,0.057308756
19992025,4,10802,5,8,11,2391,15,14.53,2.16,5196,0.057308756
19992026,4,10802,5,8,12,1586,15,16.5,2.76,6122,0.057308756
19992027,4,10802,5,8,13,1525,15,18.89,3.1,6463,0.057308756
19992028,4,10802,5,8,14,1526,15,19.87,3.17,6985,0.057308756
19992029,4,10802,5,8,15,949,15,21.1,3.21,7607,0.057308756
19992030,4,10802,5,8,16,1054,15,23.86,3.41,8319,0.057308756
19992031,4,10802,5,8,23,1555,15,27.68,4.92,8523,0.057308756
19992032,4,10802,5,8,24,2024,15,28.7,4.77,8736,0.057308756
19992033,4,10802,5,8,25,3605,15,30.58,4.98,8988,0.057308756
19992034,4,10802,5,8,26,4173,15,31.82,5.07,9258,0.057308756
19992035,4,10802,5,8,27,3379,15,34.54,5.47,9724,0.057308756
19992036,4,10802,5,8,28,2246,15,35.76,5.64,10183,0.057308756
19992037,4,10802,5,8,29,3230,15,37.49,5.71,10480,0.057308756
19992038,4,10802,5,8,30,2899,15,38.04,5.74,10759,0.057308756
19992039,4,10802,5,8,31,5951,15,38.6,5.72,11051,0.057308756
19992040,4,10802,5,8,32,2813,15,40.04,5.47,11510,0.057308756
19992041,4,10802,5,8,33,2424,15,41.53,5.56,12130,0.057308756
19992042,4,10802,5,8,34,427,15,43.92,5.98,12504,0.057308756
19992043,4,10802,5,8,35,9999,15,46.58,5.72,12725,0.057308756
19992044,4,10802,5,8,36,1435,15,47.51,5.6,12973,0.057308756
19992045,4,10802,5,8,37,1444,15,48.01,5.63,13183,0.057308756
19992046,4,10802,5,8,38,1445,15,48.47,5.67,13372,0.057308756
19992047,4,10802,5,8,39,1371,15,49.69,4.97,13546,0.057308756
19992048,4,10802,5,8,40,1368,15,50.51,5.82,14241,0.057308756
19992049,4,10802,5,8,41,1367,15,51.11,5.9,14438,0.057308756
19992050,4,10802,5,8,42,1370,15,51.51,5.92,14670,0.057308756
20032790,4,10802,6,8,1,2314,14,0.21,0.42,0,0.057308756
20032791,4,10802,6,8,2,2323,14,0.7,0.33,457,0.057308756
20032792,4,10802,6,8,3,5592,14,3.36,0.72,1973,0.057308756
20032793,4,10802,6,8,4,972,14,5.86,0.65,2901,0.057308756
20032794,4,10802,6,8,5,938,14,7,0.73,3219,0.057308756
20032795,4,10802,6,8,6,2754,14,7.96,0.81,3525,0.057308756
20032796,4,10802,6,8,7,1511,14,9.2,0.92,3866,0.057308756
20032797,4,10802,6,8,8,942,14,10.18,1.07,4246,0.057308756
20032798,4,10802,6,8,9,2040,14,10.98,1.3,4614,0.057308756
20032799,4,10802,6,8,10,4256,14,12.05,1.59,4908,0.057308756
20032800,4,10802,6,8,11,2391,14,12.68,1.64,5196,0.057308756
20032801,4,10802,6,8,12,1586,14,14.41,1.98,6122,0.057308756
20032802,4,10802,6,8,13,1525,14,16.12,2.37,6463,0.057308756
20032803,4,10802,6,8,14,1526,14,17.06,2.3,6985,0.057308756
20032804,4,10802,6,8,15,949,14,18.18,2.21,7607,0.057308756
20032805,4,10802,6,8,16,1054,14,20.41,2.32,8319,0.057308756
20032806,4,10802,6,8,17,1575,14,21.6,2.47,8529,0.057308756
20032807,4,10802,6,8,18,1484,14,23.36,3.16,8980,0.057308756
20032808,4,10802,6,8,19,1079,14,24.56,3.25,9168,0.057308756
20032809,4,10802,6,8,20,1080,14,26.06,3.53,9622,0.057308756
20032810,4,10802,6,8,21,1544,14,27.19,3.76,9954,0.057308756
20032811,4,10802,6,8,22,1546,14,28.98,3.94,10241,0.057308756
20032812,4,10802,6,8,23,1555,14,28.05,4.2,9895,0.057308756
20032813,4,10802,6,8,24,2024,14,29.24,4.85,10108,0.057308756
20032814,4,10802,6,8,25,3605,14,30.72,4.82,10360,0.057308756
20032815,4,10802,6,8,26,4173,14,32.12,4.98,10630,0.057308756
20032816,4,10802,6,8,27,3379,14,34.44,5.13,11096,0.057308756
20032817,4,10802,6,8,28,2246,14,35.56,5.17,11555,0.057308756
20032818,4,10802,6,8,29,3230,14,36.82,5.27,11852,0.057308756
20032819,4,10802,6,8,30,2899,14,37.27,5.26,12131,0.057308756
20032820,4,10802,6,8,31,5951,14,37.72,5.26,12423,0.057308756
20032821,4,10802,6,8,32,2813,14,38.63,5.39,12882,0.057308756
20032822,4,10802,6,8,33,2424,14,40.16,5.66,13502,0.057308756
20032823,4,10802,6,8,34,427,14,41.44,5.69,13876,0.057308756
20032824,4,10802,6,8,35,9999,14,42.94,5.75,14097,0.057308756
20032825,4,10802,6,8,36,1435,14,43.84,5.66,14345,0.057308756
20032826,4,10802,6,8,37,1444,14,44.27,5.64,14555,0.057308756
20032827,4,10802,6,8,38,1445,14,44.7,5.61,14744,0.057308756
20032828,4,10802,6,8,39,1371,14,45.37,6.19,14918,0.057308756
20032829,4,10802,6,8,40,1368,14,47.23,6.4,15731,0.057308756
20032830,4,10802,6,8,41,1367,14,46.24,5.51,15726,0.057308756
20032831,4,10802,6,8,42,1370,14,47.56,6.22,15990,0.057308756
20076111,4,10802,1,9,1,2314,15,0.7,0.39,0,0.057308756
20076112,4,10802,1,9,2,2323,15,1.24,0.4,457,0.057308756
20076113,4,10802,1,9,3,5592,15,4.04,0.6,1942,0.057308756
20076114,4,10802,1,9,4,972,15,6.7,0.67,2870,0.057308756
20076115,4,10802,1,9,5,938,15,7.82,0.78,3188,0.057308756
20076116,4,10802,1,9,6,2754,15,8.79,0.76,3494,0.057308756
20076117,4,10802,1,9,7,1511,15,10.24,1.02,3835,0.057308756
20076118,4,10802,1,9,8,942,15,11.56,1.11,4215,0.057308756
20076119,4,10802,1,9,9,2040,15,12.46,1.1,4583,0.057308756
20076120,4,10802,1,9,10,4256,15,13.7,1.22,4877,0.057308756
20076121,4,10802,1,9,11,2391,15,14.39,1.29,5165,0.057308756
20076122,4,10802,1,9,12,1586,15,16.37,1.46,6091,0.057308756
20076123,4,10802,1,9,13,1525,15,18.52,1.73,6432,0.057308756
20076124,4,10802,1,9,14,1526,15,19.45,1.79,6954,0.057308756
20076125,4,10802,1,9,15,949,15,20.69,1.77,7576,0.057308756
20076126,4,10802,1,9,16,1054,15,23.09,1.71,8288,0.057308756
20076127,4,10802,1,9,17,1575,15,24.11,1.8,8529,0.057308756
20076128,4,10802,1,9,18,1484,15,26.35,2.51,8980,0.057308756
20076129,4,10802,1,9,19,1079,15,27.46,2.6,9168,0.057308756
20076130,4,10802,1,9,20,1080,15,29.73,2.92,9622,0.057308756
20076131,4,10802,1,9,21,1544,15,30.67,2.95,9954,0.057308756
20076132,4,10802,1,9,22,1546,15,32.72,2.94,10241,0.057308756
20076133,4,10802,1,9,23,1555,15,32.43,3.35,10030,0.057308756
20076134,4,10802,1,9,24,2024,15,33.92,3.72,10243,0.057308756
20076135,4,10802,1,9,25,3605,15,35.69,3.47,10495,0.057308756
20076136,4,10802,1,9,26,4173,15,37.05,3.46,10765,0.057308756
20076137,4,10802,1,9,27,3379,15,39.86,3.84,11231,0.057308756
20076138,4,10802,1,9,28,2246,15,41.12,3.78,11690,0.057308756
20076139,4,10802,1,9,29,3230,15,42.92,4.11,11987,0.057308756
20076140,4,10802,1,9,30,2899,15,43.49,4.26,12266,0.057308756
20076141,4,10802,1,9,31,5951,15,44.05,4.26,12558,0.057308756
20076142,4,10802,1,9,32,2813,15,45.04,4.42,13017,0.057308756
20076143,4,10802,1,9,33,2424,15,46.65,4.5,13637,0.057308756
20076144,4,10802,1,9,34,427,15,48.51,5,14011,0.057308756
20076145,4,10802,1,9,35,9999,15,50.36,5.26,14232,0.057308756
20076146,4,10802,1,9,36,1435,15,51.09,5.38,14480,0.057308756
20076147,4,10802,1,9,37,1444,15,51.57,5.38,14690,0.057308756
20076148,4,10802,1,9,38,1445,15,52.12,5.54,14879,0.057308756
20076149,4,10802,1,9,39,1371,15,52.52,5.54,15053,0.057308756
20076150,4,10802,1,9,40,1368,15,54.2,5.6,15760,0.057308756
20076151,4,10802,1,9,41,1367,15,54.9,5.64,15957,0.057308756
20076152,4,10802,1,9,42,1370,15,55.3,5.61,16189,0.057308756
20130043,4,10802,2,9,1,2314,16,0.62,0.54,0,0.057308756
20130044,4,10802,2,9,2,2323,16,1.15,0.56,457,0.057308756
20130045,4,10802,2,9,3,5592,16,3.9,0.84,1973,0.057308756
20130046,4,10802,2,9,4,972,16,6.53,0.81,2806,0.057308756
20130047,4,10802,2,9,5,938,16,7.57,0.83,3124,0.057308756
20130048,4,10802,2,9,6,2754,16,8.51,0.86,3430,0.057308756
20130049,4,10802,2,9,7,1511,16,10.01,0.91,3771,0.057308756
20130050,4,10802,2,9,8,942,16,11.16,1.04,4151,0.057308756
20130051,4,10802,2,9,9,2040,16,11.83,1.2,4519,0.057308756
20130052,4,10802,2,9,10,4256,16,13.01,1.07,4813,0.057308756
20130053,4,10802,2,9,11,2391,16,13.6,1.18,5101,0.057308756
20130054,4,10802,2,9,12,1586,16,15.57,1.31,6027,0.057308756
20130055,4,10802,2,9,13,1525,16,17.62,1.64,6368,0.057308756
20130056,4,10802,2,9,14,1526,16,18.49,1.66,6890,0.057308756
20130057,4,10802,2,9,15,949,16,19.68,1.7,7512,0.057308756
20130058,4,10802,2,9,16,1054,16,22.11,1.81,8224,0.057308756
20130059,4,10802,2,9,17,1575,16,23.32,2.04,8360,0.057308756
20130060,4,10802,2,9,18,1484,16,26.55,3.05,8811,0.057308756
20130061,4,10802,2,9,19,1079,16,27.78,2.94,8999,0.057308756
20130062,4,10802,2,9,20,1080,16,29.64,2.99,9453,0.057308756
20130063,4,10802,2,9,21,1544,16,30.71,2.79,9785,0.057308756
