record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_min,std_cumulative_travel_time_min,mean_cumulative_distance_m,std_cumulative_distance_m,route_name,route_variant_id
54134560,10,5499,2,19,23,3857,10,26.21,3.56,6131,0.057308756,22,0
54134561,10,5499,2,19,24,3605,10,27.54,4.01,6237,0.057308756,22,0
54134562,10,5499,2,19,25,4173,10,29.14,4.1,6507,0.057308756,22,0
54134563,10,5499,2,19,26,3818,10,31.76,3.7,6875,0.057308756,22,0
54134564,10,5499,2,19,27,3858,10,34.88,7.78,7030,0.057308756,22,0
54134565,10,5499,2,19,28,4037,10,38.52,8.47,7344,0.057308756,22,0
54134566,10,5499,2,19,29,1171,10,42.37,9.55,7621,0.057308756,22,0
54134567,10,5499,2,19,30,903,10,45.68,9.46,8095,0.057308756,22,0
54134568,10,5499,2,19,31,3678,10,47.12,9.71,8314,0.057308756,22,0
54134569,10,5499,2,19,32,1352,10,49.35,9.7,8564,0.057308756,22,0
54134570,10,5499,2,19,33,1731,10,50.0,9.27,8446,0.057308756,22,0
54134571,10,5499,2,19,34,1927,10,51.26,9.38,8973,0.057308756,22,0
54134572,10,5499,2,19,35,3637,10,52.15,9.49,9226,0.057308756,22,0
54134573,10,5499,2,19,36,2804,10,56.53,9.57,12037,0.057308756,22,0
54134574,10,5499,2,19,37,2802,10,57.01,9.37,12130,0.057308756,22,0
54134575,10,5499,2,19,38,2882,10,58.72,9.08,12674,0.057308756,22,0
54134576,10,5499,2,19,39,2806,10,59.5,9.07,12868,0.057308756,22,0
54134577,10,5499,2,19,40,5854,10,61.75,8.95,13246,0.057308756,22,0
54134578,10,5499,2,19,41,2569,10,62.71,8.93,13452,0.057308756,22,0
54134579,10,5499,2,19,42,2573,10,63.96,9.01,13652,0.057308756,22,0
54134580,10,5499,2,19,43,2620,10,65.04,9.01,13965,0.057308756,22,0
54134581,10,5499,2,19,44,2624,10,66.82,8.94,14380,0.057308756,22,0
54134582,10,5499,2,19,45,2707,10,67.52,8.97,14588,0.057308756,22,0
54134583,10,5499,2,19,46,2708,10,68.28,8.98,14865,0.057308756,22,0
54134584,10,5499,2,19,47,2710,10,68.85,8.92,15099,0.057308756,22,0
54134585,10,5499,2,19,48,2825,10,69.46,8.95,15254,0.057308756,22,0
54134586,10,5499,2,19,49,6215,10,69.96,8.92,15425,0.057308756,22,0
54134587,10,5499,2,19,50,2826,10,70.41,8.89,15604,0.057308756,22,0
54134588,10,5499,2,19,51,3849,10,71.21,8.92,15871,0.057308756,22,0
54134589,10,5499,2,19,52,2855,10,71.97,8.95,16084,0.057308756,22,0
54134590,10,5499,2,19,53,2856,10,72.88,9.09,16472,0.057308756,22,0
54134591,10,5499,2,19,54,6214,10,73.6,9.02,16771,0.057308756,22,0
54134592,10,5499,2,19,55,1487,10,75.68,9.37,17280,0.057308756,22,0
54399412,10,5499,2,20,1,3324,8,0.71,0.48,0,0.057308756,22,1
54399413,10,5499,2,20,2,6268,8,0.89,0.48,350,0.057308756,22,1
54399414,10,5499,2,20,3,9907,8,3.69,0.85,1440,0.057308756,22,1
54399415,10,5499,2,20,4,9908,8,4.76,1.2,1684,0.057308756,22,1
54399416,10,5499,2,20,5,3097,8,5.29,1.16,1852,0.057308756,22,1
54399417,10,5499,2,20,6,2181,8,7.35,1.64,2222,0.057308756,22,1
54399418,10,5499,2,20,7,9981,8,7.8,1.67,2343,0.057308756,22,1
54399419,10,5499,2,20,8,1629,8,8.9,1.78,2520,0.057308756,22,1
54399420,10,5499,2,20,9,5895,8,9.51,1.89,2754,0.057308756,22,1
54399421,10,5499,2,20,10,1014,8,10.62,1.8,3095,0.057308756,22,1
54399422,10,5499,2,20,11,2590,8,11.4,1.76,3330,0.057308756,22,1
54399423,10,5499,2,20,12,1655,8,12.18,1.74,3575,0.057308756,22,1
54399424,10,5499,2,20,13,2753,8,12.62,1.69,3796,0.057308756,22,1
54399425,10,5499,2,20,14,4044,8,13.12,1.72,4064,0.057308756,22,1
54399426,10,5499,2,20,15,1630,8,14.19,1.84,4224,0.057308756,22,1
54399427,10,5499,2,20,16,2591,8,14.8,2.15,4347,0.057308756,22,1
54399428,10,5499,2,20,17,4050,8,16.18,2.33,4574,0.057308756,22,1
54399429,10,5499,2,20,18,1039,8,17.29,3.01,4898,0.057308756,22,1
54399430,10,5499,2,20,19,1054,8,18.45,4.23,5059,0.057308756,22,1
54399431,10,5499,2,20,24,3605,8,23.02,8.34,5502,0.057308756,22,1
54399432,10,5499,2,20,25,4173,8,24.62,8.19,5772,0.057308756,22,1
54399433,10,5499,2,20,26,3818,8,30.46,8.1,6140,0.057308756,22,1
54399434,10,5499,2,20,27,3858,8,31.41,8.25,6295,0.057308756,22,1
54399435,10,5499,2,20,28,4037,8,40.02,13.08,6609,0.057308756,22,1
54399436,10,5499,2,20,29,1171,8,46.65,15.22,6886,0.057308756,22,1
54399437,10,5499,2,20,30,903,8,50.22,15.51,7360,0.057308756,22,1
54399438,10,5499,2,20,31,3678,8,51.91,15.46,7579,0.057308756,22,1
54399439,10,5499,2,20,32,1352,8,53.91,15.59,7829,0.057308756,22,1
54399440,10,5499,2,20,33,1731,8,54.52,15.53,8055,0.057308756,22,1
54399441,10,5499,2,20,34,1927,8,55.94,15.67,8582,0.057308756,22,1
54399442,10,5499,2,20,35,3637,8,56.97,16.22,8835,0.057308756,22,1
54399443,10,5499,2,20,36,2804,8,61.72,15.98,11646,0.057308756,22,1
54399444,10,5499,2,20,37,2802,8,62.33,15.98,11739,0.057308756,22,1
54399445,10,5499,2,20,38,2882,8,64.38,16.04,12283,0.057308756,22,1
54399446,10,5499,2,20,39,2806,8,65.35,16.44,12477,0.057308756,22,1
54399447,10,5499,2,20,40,5854,8,67.19,16.61,12855,0.057308756,22,1
54399448,10,5499,2,20,41,2569,8,67.98,16.34,13061,0.057308756,22,1
54399449,10,5499,2,20,42,2573,8,69.04,16.36,13261,0.057308756,22,1
54399450,10,5499,2,20,43,2620,8,70.06,16.25,13574,0.057308756,22,1
54399451,10,5499,2,20,44,2624,8,72.36,16.22,13989,0.057308756,22,1
54399452,10,5499,2,20,45,2707,8,73.23,16.32,14197,0.057308756,22,1
54399453,10,5499,2,20,46,2708,8,72.66,17.22,14466,0.057308756,22,1
54399454,10,5499,2,20,47,2710,8,74.63,16.44,14674,0.057308756,22,1
54399455,10,5499,2,20,48,2825,8,75.1,16.41,14829,0.057308756,22,1
54399456,10,5499,2,20,49,6215,8,74.29,17.29,15026,0.057308756,22,1
54399457,10,5499,2,20,50,2826,8,76.36,16.71,15157,0.057308756,22,1
54399458,10,5499,2,20,51,3849,8,77.11,16.51,15424,0.057308756,22,1
54399459,10,5499,2,20,52,2855,8,76.16,17.25,15685,0.057308756,22,1
54399460,10,5499,2,20,53,2856,8,78.28,16.47,15999,0.057308756,22,1
54399461,10,5499,2,20,54,6214,8,78.98,16.49,16298,0.057308756,22,1
54399462,10,5499,2,20,55,1487,8,80.86,16.26,16807,0.057308756,22,1
54684539,10,5499,2,21,1,3324,8,0.77,0.58,0,0.057308756,22,1
54684540,10,5499,2,21,2,6268,8,0.97,0.59,350,0.057308756,22,1
54684541,10,5499,2,21,3,9907,8,3.94,0.77,1440,0.057308756,22,1
54684542,10,5499,2,21,4,9908,8,4.49,0.78,1684,0.057308756,22,1
54684543,10,5499,2,21,5,3097,8,4.9,0.75,1852,0.057308756,22,1
54684544,10,5499,2,21,6,2181,8,6.29,0.92,2222,0.057308756,22,1
54684545,10,5499,2,21,7,9981,8,6.74,1.07,2343,0.057308756,22,1
54684546,10,5499,2,21,8,1629,8,7.41,1.05,2520,0.057308756,22,1
54684547,10,5499,2,21,9,5895,8,8.04,1.1,2754,0.057308756,22,1
54684548,10,5499,2,21,10,1014,8,9.04,0.96,3095,0.057308756,22,1
54684549,10,5499,2,21,11,2590,8,10.1,1.45,3330,0.057308756,22,1
54684550,10,5499,2,21,12,1655,8,10.77,1.46,3575,0.057308756,22,1
54684551,10,5499,2,21,13,2753,8,11.41,1.53,3796,0.057308756,22,1
54684552,10,5499,2,21,14,4044,8,11.97,1.51,4064,0.057308756,22,1
54684553,10,5499,2,21,15,1630,8,12.49,1.53,4286,0.057308756,22,1
54684554,10,5499,2,21,16,2591,8,13.06,1.72,4409,0.057308756,22,1
54684555,10,5499,2,21,17,4050,8,14.26,1.98,4636,0.057308756,22,1
54684556,10,5499,2,21,18,1039,8,14.87,1.92,4960,0.057308756,22,1
54684557,10,5499,2,21,19,1054,8,15.36,1.97,5121,0.057308756,22,1
54684558,10,5499,2,21,24,3605,8,19.61,4.01,5564,0.057308756,22,1
54684559,10,5499,2,21,25,4173,8,20.92,3.93,5834,0.057308756,22,1
54684560,10,5499,2,21,26,3818,8,23.83,4.06,6202,0.057308756,22,1
54684561,10,5499,2,21,27,3858,8,26.31,4.98,6357,0.057308756,22,1
54684562,10,5499,2,21,28,4037,8,36.52,10.15,6671,0.057308756,22,1
54684563,10,5499,2,21,29,1171,8,44.05,12.42,6948,0.057308756,22,1
54684564,10,5499,2,21,30,903,8,45.72,12.95,7387,0.057308756,22,1
54684565,10,5499,2,21,31,3678,8,47.36,12.82,7606,0.057308756,22,1
54684566,10,5499,2,21,32,1352,8,49.21,12.96,7856,0.057308756,22,1
54684567,10,5499,2,21,33,1731,8,49.56,12.94,8082,0.057308756,22,1
54684568,10,5499,2,21,34,1927,8,50.57,12.95,8609,0.057308756,22,1
54684569,10,5499,2,21,35,3637,8,51.8,12.97,8862,0.057308756,22,1
54684570,10,5499,2,21,36,2804,8,55.4,13.01,11673,0.057308756,22,1
54684571,10,5499,2,21,37,2802,8,56.03,12.77,11766,0.057308756,22,1
54684572,10,5499,2,21,38,2882,8,57.71,12.76,12310,0.057308756,22,1
54684573,10,5499,2,21,39,2806,8,58.68,12.87,12504,0.057308756,22,1
54684574,10,5499,2,21,40,5854,8,60.36,13.22,12882,0.057308756,22,1
54684575,10,5499,2,21,41,2569,8,61.19,13.09,13088,0.057308756,22,1
54684576,10,5499,2,21,42,2573,8,62.05,13.02,13288,0.057308756,22,1
54684577,10,5499,2,21,43,2620,8,62.94,13.04,13601,0.057308756,22,1
54684578,10,5499,2,21,44,2624,8,64.98,13.58,14016,0.057308756,22,1
54684579,10,5499,2,21,45,2707,8,67.88,12.77,14219,0.057308756,22,1
54684580,10,5499,2,21,46,2708,8,68.64,12.81,14496,0.057308756,22,1
54684581,10,5499,2,21,47,2710,8,69.19,12.8,14730,0.057308756,22,1
54684582,10,5499,2,21,48,2825,8,69.65,12.68,14885,0.057308756,22,1
54684583,10,5499,2,21,49,6215,8,70.21,12.63,15056,0.057308756,22,1
54684584,10,5499,2,21,50,2826,8,70.59,12.54,15235,0.057308756,22,1
54684585,10,5499,2,21,51,3849,8,71.5,12.55,15502,0.057308756,22,1
54684586,10,5499,2,21,52,2855,8,72.21,12.52,15715,0.057308756,22,1
54684587,10,5499,2,21,53,2856,8,73.05,12.58,16103,0.057308756,22,1
54684588,10,5499,2,21,54,6214,8,70.72,14.62,16145,0.057308756,22,1
54684589,10,5499,2,21,55,1487,8,73.4,13.75,16654,0.057308756,22,1
54949087,10,5499,2,22,1,3324,7,0.58,0.58,0,0.057308756,22,1
54949088,10,5499,2,22,2,6268,7,0.74,0.57,350,0.057308756,22,1
54949089,10,5499,2,22,3,9907,7,3.39,0.62,1440,0.057308756,22,1
54949090,10,5499,2,22,4,9908,7,4.02,0.67,1684,0.057308756,22,1
54949091,10,5499,2,22,5,3097,7,4.43,0.62,1852,0.057308756,22,1
54949092,10,5499,2,22,6,2181,7,6.58,1.68,2222,0.057308756,22,1
54949093,10,5499,2,22,7,9981,7,6.95,1.73,2343,0.057308756,22,1
54949094,10,5499,2,22,8,1629,7,7.76,1.93,2520,0.057308756,22,1
54949095,10,5499,2,22,9,5895,7,8.37,2.26,2754,0.057308756,22,1
54949096,10,5499,2,22,10,1014,7,9.66,1.9,3095,0.057308756,22,1
54949097,10,5499,2,22,11,2590,7,10.34,1.85,3330,0.057308756,22,1
54949098,10,5499,2,22,12,1655,7,11.01,1.91,3575,0.057308756,22,1
54949099,10,5499,2,22,13,2753,7,11.62,1.86,3796,0.057308756,22,1
54949100,10,5499,2,22,14,4044,7,12.3,1.83,4064,0.057308756,22,1
54949101,10,5499,2,22,15,1630,7,12.82,2.02,4286,0.057308756,22,1
54949102,10,5499,2,22,16,2591,7,13.25,1.98,4409,0.057308756,22,1
54949103,10,5499,2,22,17,4050,7,14.56,1.99,4636,0.057308756,22,1
54949104,10,5499,2,22,18,1039,7,15.16,2.23,4960,0.057308756,22,1
54949105,10,5499,2,22,19,1054,7,15.88,2.99,5121,0.057308756,22,1
54949106,10,5499,2,22,24,3605,7,19.94,5.43,5564,0.057308756,22,1
54949107,10,5499,2,22,25,4173,7,21.31,5.15,5834,0.057308756,22,1
54949108,10,5499,2,22,26,3818,7,25.58,5.93,6202,0.057308756,22,1
54949109,10,5499,2,22,27,3858,7,25.96,5.81,6357,0.057308756,22,1
54949110,10,5499,2,22,28,4037,7,26.72,5.64,6671,0.057308756,22,1
54949111,10,5499,2,22,29,1171,7,29.18,6.11,6948,0.057308756,22,1
54949112,10,5499,2,22,30,903,7,31.55,5.29,7422,0.057308756,22,1
54949113,10,5499,2,22,31,3678,7,32.54,4.62,7490,0.057308756,22,1
54949114,10,5499,2,22,32,1352,7,34.22,4.58,7551,0.057308756,22,1
54949115,10,5499,2,22,33,1731,7,34.53,4.6,7777,0.057308756,22,1
54949116,10,5499,2,22,34,1927,7,36.13,4.91,8493,0.057308756,22,1
54949117,10,5499,2,22,35,3637,7,36.03,4.35,8129,0.057308756,22,1
54949118,10,5499,2,22,36,2804,7,39.63,4.34,10940,0.057308756,22,1
54949119,10,5499,2,22,37,2802,7,40.1,4.42,11033,0.057308756,22,1
54949120,10,5499,2,22,38,2882,7,41.63,4.43,11577,0.057308756,22,1
54949121,10,5499,2,22,39,2806,7,42.27,4.36,11771,0.057308756,22,1
54949122,10,5499,2,22,40,5854,7,43.87,4.11,12149,0.057308756,22,1
54949123,10,5499,2,22,41,2569,7,44.54,4.18,12355,0.057308756,22,1
54949124,10,5499,2,22,42,2573,7,45.51,4.39,12555,0.057308756,22,1
54949125,10,5499,2,22,43,2620,7,46.47,4.47,12868,0.057308756,22,1
54949126,10,5499,2,22,44,2624,7,48.99,4.72,13155,0.057308756,22,1
54949127,10,5499,2,22,45,2707,7,49.64,4.75,13363,0.057308756,22,1
54949128,10,5499,2,22,46,2708,7,50.38,4.72,13640,0.057308756,22,1
54949129,10,5499,2,22,47,2710,7,49.99,5.05,13874,0.057308756,22,1
54949130,10,5499,2,22,48,2825,7,51.22,4.42,14029,0.057308756,22,1
54949131,10,5499,2,22,49,6215,7,51.66,4.43,14200,0.057308756,22,1
54949132,10,5499,2,22,50,2826,7,52.02,4.56,14379,0.057308756,22,1
54949133,10,5499,2,22,51,3849,7,52.96,4.61,14646,0.057308756,22,1
54949134,10,5499,2,22,52,2855,7,53.6,4.6,14859,0.057308756,22,1
54949135,10,5499,2,22,53,2856,7,54.28,4.61,15247,0.057308756,22,1
54949136,10,5499,2,22,54,6214,7,54.89,4.69,15546,0.057308756,22,1
54949137,10,5499,2,22,55,1487,7,56.68,4.25,16055,0.057308756,22,1
55157216,10,5499,2,23,1,3324,7,3.45,7.55,0,0.057308756,22,0
55157217,10,5499,2,23,2,6268,7,4.5,9.86,350,0.057308756,22,0
55157218,10,5499,2,23,3,9907,7,7.18,10.0,1440,0.057308756,22,0
55157219,10,5499,2,23,4,9908,7,7.76,10.05,1684,0.057308756,22,0
55157220,10,5499,2,23,5,3097,7,8.15,10.07,1852,0.057308756,22,0
55157221,10,5499,2,23,6,2181,7,5.96,1.01,2222,0.057308756,22,0
55157222,10,5499,2,23,7,9981,7,6.34,1.29,2343,0.057308756,22,0
55157223,10,5499,2,23,8,1629,7,6.84,1.46,2520,0.057308756,22,0
55157224,10,5499,2,23,9,5895,7,10.82,9.54,2658,0.057308756,22,0
55157225,10,5499,2,23,10,1014,7,11.66,9.43,2999,0.057308756,22,0
55157226,10,5499,2,23,11,2590,7,12.42,9.77,3234,0.057308756,22,0
55157227,10,5499,2,23,12,1655,7,13.24,9.87,3479,0.057308756,22,0
55157228,10,5499,2,23,13,2753,7,13.82,9.88,3700,0.057308756,22,0
55157229,10,5499,2,23,14,4044,7,14.4,9.88,3968,0.057308756,22,0
55157230,10,5499,2,23,15,1630,7,14.93,9.97,4190,0.057308756,22,0
55157231,10,5499,2,23,16,2591,7,15.41,9.97,4313,0.057308756,22,0
55157232,10,5499,2,23,17,4050,7,16.47,10.05,4540,0.057308756,22,0
55157233,10,5499,2,23,18,1039,7,13.31,1.39,4960,0.057308756,22,0
55157234,10,5499,2,23,19,1054,7,13.81,1.39,5121,0.057308756,22,0
55157235,10,5499,2,23,20,1575,7,21.13,13.73,5042,0.057308756,22,0
55157236,10,5499,2,23,21,1484,7,22.55,13.61,5493,0.057308756,22,0
55157237,10,5499,2,23,22,1079,7,23.48,13.23,5681,0.057308756,22,0
55157238,10,5499,2,23,23,3857,7,25.05,12.83,6082,0.057308756,22,0
55157239,10,5499,2,23,24,3605,7,23.12,10.24,6113,0.057308756,22,0
55157240,10,5499,2,23,25,4173,7,24.48,10.27,6383,0.057308756,22,0
55157241,10,5499,2,23,26,3818,7,28.89,11.64,6634,0.057308756,22,0
55157242,10,5499,2,23,27,3858,7,30.44,12.65,6789,0.057308756,22,0
55157243,10,5499,2,23,28,4037,7,32.47,13.1,7103,0.057308756,22,0
55157244,10,5499,2,23,29,1171,7,35.72,13.64,7380,0.057308756,22,0
55157245,10,5499,2,23,30,903,7,37.5,12.62,7812,0.057308756,22,0
55157246,10,5499,2,23,31,3678,7,38.9,12.77,8031,0.057308756,22,0
55157247,10,5499,2,23,32,1352,7,40.78,13.12,8281,0.057308756,22,0
55157248,10,5499,2,23,33,1731,7,41.16,13.12,8507,0.057308756,22,0
55157249,10,5499,2,23,34,1927,7,42.4,13.34,9034,0.057308756,22,0
55157250,10,5499,2,23,35,3637,7,43.63,13.5,9287,0.057308756,22,0
55157251,10,5499,2,23,36,2804,7,47.2,13.49,12098,0.057308756,22,0
55157252,10,5499,2,23,37,2802,7,47.83,13.71,12191,0.057308756,22,0
55157253,10,5499,2,23,38,2882,7,49.41,13.46,12735,0.057308756,22,0
55157254,10,5499,2,23,39,2806,7,50.04,13.38,12929,0.057308756,22,0
55157255,10,5499,2,23,40,5854,7,48.45,10.86,13356,0.057308756,22,0
55157256,10,5499,2,23,41,2569,7,52.62,13.52,13459,0.057308756,22,0
55157257,10,5499,2,23,42,2573,7,53.57,13.31,13659,0.057308756,22,0
55157258,10,5499,2,23,43,2620,7,54.57,13.28,13972,0.057308756,22,0
55157259,10,5499,2,23,44,2624,7,57.0,13.68,14387,0.057308756,22,0
55157260,10,5499,2,23,45,2707,7,57.74,13.74,14595,0.057308756,22,0
55157261,10,5499,2,23,46,2708,7,55.0,11.17,14975,0.057308756,22,0
55157262,10,5499,2,23,47,2710,7,55.61,11.2,15209,0.057308756,22,0
55157263,10,5499,2,23,48,2825,7,56.14,11.21,15364,0.057308756,22,0
55157264,10,5499,2,23,49,6215,7,56.7,11.14,15535,0.057308756,22,0
55157265,10,5499,2,23,50,2826,7,60.47,13.75,15491,0.057308756,22,0
55157266,10,5499,2,23,51,3849,7,61.26,13.94,15758,0.057308756,22,0
55157267,10,5499,2,23,52,2855,7,61.71,13.96,15971,0.057308756,22,0
55157268,10,5499,2,23,53,2856,7,62.46,14.03,16359,0.057308756,22,0
55157269,10,5499,2,23,54,6214,7,63.13,14.07,16658,0.057308756,22,0
55157270,10,5499,2,23,55,1487,7,64.69,13.84,17167,0.057308756,22,0
49797879,10,5499,3,5,1,3324,9,0.3,0.15,0,0.057308756,22,0
49797880,10,5499,3,5,2,6268,9,0.48,0.15,350,0.057308756,22,0
49797881,10,5499,3,5,3,9907,9,2.93,0.86,1396,0.057308756,22,0
49797882,10,5499,3,5,4,9908,9,3.61,0.85,1504,0.057308756,22,0
49797883,10,5499,3,5,5,3097,9,4.02,0.82,1672,0.057308756,22,0
49797884,10,5499,3,5,6,2181,9,5.59,1.07,2042,0.057308756,22,0
49797885,10,5499,3,5,7,9981,9,5.95,1.05,2163,0.057308756,22,0
49797886,10,5499,3,5,8,1629,9,6.75,0.97,2470,0.057308756,22,0
49797887,10,5499,3,5,9,5895,9,7.14,0.97,2704,0.057308756,22,0
49797888,10,5499,3,5,10,1014,9,8.31,1.18,3045,0.057308756,22,0
49797889,10,5499,3,5,11,2590,9,9.01,1.25,3280,0.057308756,22,0
49797890,10,5499,3,5,12,1655,9,9.11,1.72,3095,0.057308756,22,0
49797891,10,5499,3,5,13,2753,9,9.52,1.75,3256,0.057308756,22,0
49797892,10,5499,3,5,14,4044,9,10.12,1.91,3524,0.057308756,22,0
49797893,10,5499,3,5,15,1630,9,11.21,1.84,3752,0.057308756,22,0
49797894,10,5499,3,5,16,2591,9,11.7,1.74,3875,0.057308756,22,0
49797895,10,5499,3,5,17,4050,9,12.92,2.61,4102,0.057308756,22,0
49797896,10,5499,3,5,18,1039,9,13.42,2.59,4426,0.057308756,22,0
49797897,10,5499,3,5,19,1054,9,13.68,2.59,4587,0.057308756,22,0
49797898,10,5499,3,5,20,1575,9,14.26,2.75,4797,0.057308756,22,0
49797899,10,5499,3,5,21,1484,9,15.55,3.26,5248,0.057308756,22,0
49797900,10,5499,3,5,22,1079,9,16.29,3.57,5628,0.057308756,22,0
49797901,10,5499,3,5,23,3857,9,17.38,3.19,5816,0.057308756,22,0
49797902,10,5499,3,5,24,3605,9,18.87,3.34,6259,0.057308756,22,0
49797903,10,5499,3,5,25,4173,9,20.12,3.36,6529,0.057308756,22,0
49797904,10,5499,3,5,26,3818,9,21.72,3.56,6897,0.057308756,22,0
49797905,10,5499,3,5,27,3858,9,22.55,4.0,7267,0.057308756,22,0
49797906,10,5499,3,5,28,4037,9,23.51,3.76,7560,0.057308756,22,0
49797907,10,5499,3,5,29,1171,9,24.88,4.07,7837,0.057308756,22,0
49797908,10,5499,3,5,30,903,9,26.08,4.14,8017,0.057308756,22,0
49797909,10,5499,3,5,31,3678,9,27.26,4.15,8236,0.057308756,22,0
49797910,10,5499,3,5,32,1352,9,28.5,4.07,8486,0.057308756,22,0
49797911,10,5499,3,5,33,1731,9,28.99,4.1,8712,0.057308756,22,0
49797912,10,5499,3,5,34,1927,9,29.79,4.26,9239,0.057308756,22,0
49797913,10,5499,3,5,35,3637,9,30.5,4.3,9492,0.057308756,22,0
49797914,10,5499,3,5,36,2804,9,34.0,4.47,12303,0.057308756,22,0
49797915,10,5499,3,5,37,2802,9,34.49,4.65,12396,0.057308756,22,0
49797916,10,5499,3,5,38,2882,9,35.82,5.04,12858,0.057308756,22,0
49797917,10,5499,3,5,39,2806,9,36.25,4.95,13052,0.057308756,22,0
49797918,10,5499,3,5,40,5854,9,37.3,4.99,13430,0.057308756,22,0
49797919,10,5499,3,5,41,2569,9,37.68,4.83,13557,0.057308756,22,0
49797920,10,5499,3,5,42,2573,9,38.69,5.25,13800,0.057308756,22,0
49797921,10,5499,3,5,43,2620,9,39.4,5.25,14113,0.057308756,22,0
49797922,10,5499,3,5,44,2624,9,42.51,5.63,14528,0.057308756,22,0
49797923,10,5499,3,5,45,2707,9,42.99,5.64,14736,0.057308756,22,0
49797924,10,5499,3,5,46,2708,9,43.54,5.63,15013,0.057308756,22,0
49797925,10,5499,3,5,47,2710,9,43.98,5.74,15247,0.057308756,22,0
49797926,10,5499,3,5,48,2825,9,44.29,5.77,15402,0.057308756,22,0
49797927,10,5499,3,5,49,6215,9,44.62,5.76,15573,0.057308756,22,0
49797928,10,5499,3,5,50,2826,9,43.9,6.06,15463,0.057308756,22,0
49797929,10,5499,3,5,51,3849,9,45.94,5.5,15730,0.057308756,22,0
49797930,10,5499,3,5,52,2855,9,46.49,5.27,15715,0.057308756,22,0
49797931,10,5499,3,5,53,2856,9,47.12,5.26,16103,0.057308756,22,0
49797932,10,5499,3,5,54,6214,9,47.72,5.26,16402,0.057308756,22,0
49797933,10,5499,3,5,55,1487,9,50.84,7.0,16911,0.057308756,22,0
50043176,10,5499,3,6,1,3324,25,0.55,0.53,0,0.057308756,22,0
50043177,10,5499,3,6,2,6268,25,0.73,0.53,350,0.057308756,22,0
50043178,10,5499,3,6,3,9907,25,3.8,1.16,1440,0.057308756,22,0
50043179,10,5499,3,6,4,9908,25,4.53,1.27,1684,0.057308756,22,0
50043180,10,5499,3,6,5,3097,25,5.08,1.29,1852,0.057308756,22,0
50043181,10,5499,3,6,6,2181,25,7.48,1.51,2222,0.057308756,22,0
50043182,10,5499,3,6,7,9981,25,8.12,1.76,2343,0.057308756,22,0
50043183,10,5499,3,6,8,1629,25,8.93,1.83,2520,0.057308756,22,0
50043184,10,5499,3,6,9,5895,25,9.43,1.91,2754,0.057308756,22,0
50043185,10,5499,3,6,10,1014,25,10.76,1.92,3095,0.057308756,22,0
50043186,10,5499,3,6,11,2590,25,11.55,2.0,3330,0.057308756,22,0
50043187,10,5499,3,6,12,1655,25,12.29,2.06,3575,0.057308756,22,0
50043188,10,5499,3,6,13,2753,25,12.95,2.13,3796,0.057308756,22,0
50043189,10,5499,3,6,14,4044,25,13.67,2.19,4064,0.057308756,22,0
50043190,10,5499,3,6,15,1630,25,14.24,2.16,4286,0.057308756,22,0
50043191,10,5499,3,6,16,2591,25,14.79,2.41,4409,0.057308756,22,0
50043192,10,5499,3,6,17,4050,25,15.86,2.68,4636,0.057308756,22,0
50043193,10,5499,3,6,18,1039,25,16.39,2.75,4960,0.057308756,22,0
50043194,10,5499,3,6,19,1054,25,16.72,2.81,5121,0.057308756,22,0
50043195,10,5499,3,6,20,1575,25,17.34,2.9,5331,0.057308756,22,0
50043196,10,5499,3,6,21,1484,25,19.38,3.18,5782,0.057308756,22,0
50043197,10,5499,3,6,22,1079,25,20.31,3.39,5970,0.057308756,22,0
50043198,10,5499,3,6,23,3857,25,21.49,3.59,6371,0.057308756,22,0
50043199,10,5499,3,6,24,3605,25,23.04,3.7,6814,0.057308756,22,0
50043200,10,5499,3,6,25,4173,25,24.29,3.69,7084,0.057308756,22,0
50043201,10,5499,3,6,26,3818,25,26.38,3.9,7452,0.057308756,22,0
50043202,10,5499,3,6,27,3858,25,26.89,3.92,7607,0.057308756,22,0
50043203,10,5499,3,6,28,4037,25,28.12,4.08,7921,0.057308756,22,0
50043204,10,5499,3,6,29,1171,25,29.56,4.2,8198,0.057308756,22,0
50043205,10,5499,3,6,30,903,25,31.52,4.35,8672,0.057308756,22,0
50043206,10,5499,3,6,31,3678,25,32.6,4.59,8891,0.057308756,22,0
50043207,10,5499,3,6,32,1352,25,34.24,4.99,9141,0.057308756,22,0
50043208,10,5499,3,6,33,1731,25,34.69,4.99,9367,0.057308756,22,0
50043209,10,5499,3,6,34,1927,25,35.58,5.03,9894,0.057308756,22,0
50043210,10,5499,3,6,35,3637,25,36.63,4.97,10147,0.057308756,22,0
50043211,10,5499,3,6,36,2804,25,40.29,5.05,12958,0.057308756,22,0
50043212,10,5499,3,6,37,2802,25,40.84,5.13,13051,0.057308756,22,0
50043213,10,5499,3,6,38,2882,25,42.6,5.22,13595,0.057308756,22,0
50043214,10,5499,3,6,39,2806,25,43.32,5.34,13789,0.057308756,22,0
50043215,10,5499,3,6,40,5854,25,45.36,5.77,14167,0.057308756,22,0
50043216,10,5499,3,6,41,2569,25,46.09,5.76,14373,0.057308756,22,0
50043217,10,5499,3,6,42,2573,25,47.21,5.95,14573,0.057308756,22,0
50043218,10,5499,3,6,43,2620,25,48.19,6.08,14886,0.057308756,22,0
