bearing,distance_from_journey_start,distance_from_siri_ride_stop_meters,id,lat,lon,recorded_at_time,siri_ride__duration_minutes,siri_ride__first_vehicle_location_id,siri_ride__gtfs_ride_id,siri_ride__id,siri_ride__journey_ref,siri_ride__last_vehicle_location_id,siri_ride__scheduled_start_time,siri_ride__vehicle_ref,siri_ride_stop_id,siri_route__id,siri_route__line_ref,siri_route__operator_ref,siri_snapshot__snapshot_id,siri_snapshot_id,velocity
154,800,,7795983549,31.859917,35.221341,2026-05-02T03:26:40+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445444774,8218,30568,42,2026/05/02/03/27,2208661,0
351,16244,,7795983702,31.819437,35.233218,2026-05-02T03:27:29+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445444694,8218,30568,42,2026/05/02/03/28,2208662,72
266,9454,,7795983703,31.79291,35.232357,2026-05-02T03:27:41+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445444842,8218,30568,42,2026/05/02/03/28,2208662,42
158,1321,,7795983704,31.8558,35.223401,2026-05-02T03:27:31+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445444843,8218,30568,42,2026/05/02/03/28,2208662,30
99,0,,7795983705,31.86296,35.227448,2026-05-02T03:27:39+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/28,2208662,0
1,17144,,7795983856,31.826998,35.236289,2026-05-02T03:28:29+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445444694,8218,30568,42,2026/05/02/03/29,2208663,0
196,9883,,7795983857,31.792439,35.229059,2026-05-02T03:28:42+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445444908,8218,30568,42,2026/05/02/03/29,2208663,0
147,1951,,7795983858,31.850488,35.2262,2026-05-02T03:28:32+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445444909,8218,30568,42,2026/05/02/03/29,2208663,34
44,0,,7795983859,31.862986,35.227454,2026-05-02T03:28:39+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/29,2208663,1
1,17144,,7795984015,31.826991,35.236291,2026-05-02T03:29:29+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445444694,8218,30568,42,2026/05/02/03/30,2208664,0
194,10256,,7795984016,31.789492,35.228971,2026-05-02T03:29:43+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445444908,8218,30568,42,2026/05/02/03/30,2208664,33
176,2574,,7795984017,31.845857,35.228681,2026-05-02T03:29:32+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445444981,8218,30568,42,2026/05/02/03/30,2208664,17
360,0,,7795984018,31.863001,35.22744,2026-05-02T03:29:40+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/30,2208664,0
327,17963,,7795984185,31.833574,35.232495,2026-05-02T03:30:29+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445063,8218,30568,42,2026/05/02/03/31,2208665,66
144,10612,,7795984186,31.78669,35.230585,2026-05-02T03:30:43+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445064,8218,30568,42,2026/05/02/03/31,2208665,24
164,2624,,7795984187,31.845787,35.228703,2026-05-02T03:29:46+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445444981,8218,30568,42,2026/05/02/03/31,2208665,0
360,0,,7795984188,31.862991,35.227436,2026-05-02T03:30:40+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/31,2208665,0
331,18413,,7795984360,31.836935,35.229912,2026-05-02T03:31:15+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445063,8218,30568,42,2026/05/02/03/32,2208666,0
246,10779,,7795984361,31.78593,35.229703,2026-05-02T03:31:43+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445147,8218,30568,42,2026/05/02/03/32,2208666,18
159,3632,,7795984362,31.836843,35.229714,2026-05-02T03:31:34+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445148,8218,30568,42,2026/05/02/03/32,2208666,26
220,0,,7795984363,31.862949,35.227401,2026-05-02T03:31:40+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/32,2208666,1
2,18893,,7795984537,31.841175,35.230051,2026-05-02T03:32:29+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445239,8218,30568,42,2026/05/02/03/33,2208667,0
230,11079,,7795984538,31.784004,35.228372,2026-05-02T03:32:44+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445240,8218,30568,42,2026/05/02/03/33,2208667,17
147,4000,,7795984539,31.833919,35.231962,2026-05-02T03:32:33+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445148,8218,30568,42,2026/05/02/03/33,2208667,67
24,0,,7795984540,31.863021,35.22741,2026-05-02T03:32:41+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/33,2208667,1
341,19378,,7795984709,31.845134,35.228981,2026-05-02T03:33:35+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445322,8218,30568,42,2026/05/02/03/34,2208668,36
135,11079,,7795984710,31.783703,35.228892,2026-05-02T03:33:44+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445240,8218,30568,42,2026/05/02/03/34,2208668,0
174,4850,,7795984711,31.827532,35.235996,2026-05-02T03:33:34+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445148,8218,30568,42,2026/05/02/03/34,2208668,0
192,0,,7795984712,31.863006,35.227354,2026-05-02T03:33:42+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/34,2208668,1
338,19900,,7795984879,31.849659,35.226814,2026-05-02T03:34:31+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445405,8218,30568,42,2026/05/02/03/35,2208669,42
339,11079,,7795984880,31.783787,35.229292,2026-05-02T03:34:44+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445240,8218,30568,42,2026/05/02/03/35,2208669,13
197,5020,,7795984881,31.825555,35.235755,2026-05-02T03:34:34+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445406,8218,30568,42,2026/05/02/03/35,2208669,75
192,0,,7795984882,31.862994,35.227363,2026-05-02T03:34:44+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/35,2208669,1
345,20576,,7795985053,31.854785,35.22385,2026-05-02T03:35:33+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445501,8218,30568,42,2026/05/02/03/36,2208670,40
68,11523,,7795985054,31.785932,35.229722,2026-05-02T03:35:30+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445502,8218,30568,42,2026/05/02/03/36,2208670,27
126,6120,,7795985055,31.81667,35.234783,2026-05-02T03:35:19+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445406,8218,30568,42,2026/05/02/03/36,2208670,93
44,0,,7795985056,31.863017,35.227358,2026-05-02T03:35:44+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/36,2208670,10
336,21116,,7795985241,31.859421,35.221669,2026-05-02T03:36:17+00:00,,,,135091964,2026-05-02-584902384,,2026-05-02T03:00:00+00:00,8128084,3445445610,8218,30568,42,2026/05/02/03/37,2208671,48
319,11898,,7795985242,31.788194,35.229127,2026-05-02T03:36:31+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445611,8218,30568,42,2026/05/02/03/37,2208671,28
187,7770,,7795985243,31.804292,35.234834,2026-05-02T03:36:35+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445406,8218,30568,42,2026/05/02/03/37,2208671,81
252,250,,7795985244,31.861665,35.225144,2026-05-02T03:36:30+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445444844,8218,30568,42,2026/05/02/03/37,2208671,54
358,12263,,7795985429,31.7913,35.228737,2026-05-02T03:37:33+00:00,,,,135092035,2026-05-02-585415431,,2026-05-02T03:12:00+00:00,38658501,3445445704,8218,30568,42,2026/05/02/03/38,2208672,35
204,8320,,7795985430,31.800032,35.232888,2026-05-02T03:37:35+00:00,,,,135092061,2026-05-02-585415432,,2026-05-02T03:24:00+00:00,5237039,3445445406,8218,30568,42,2026/05/02/03/38,2208672,0
150,863,,7795985431,31.859787,35.221461,2026-05-02T03:37:40+00:00,,,,135092118,2026-05-02-585415433,,2026-05-02T03:36:00+00:00,17665902,3445445705,8218,30568,42,2026/05/02/03/38,2208672,22
271,0,,7795976972,31.863131,35.22751,2026-05-02T01:59:14+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441156,9304,35951,42,2026/05/02/01/59,2208574,4
249,200,,7795977004,31.861882,35.225916,2026-05-02T02:00:15+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441156,9304,35951,42,2026/05/02/02/00,2208575,41
261,931,,7795977039,31.860482,35.218229,2026-05-02T02:01:16+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441174,9304,35951,42,2026/05/02/02/01,2208576,51
68,1600,,7795977074,31.858722,35.216234,2026-05-02T02:02:20+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441184,9304,35951,42,2026/05/02/02/02,2208577,36
164,2150,,7795977109,31.857541,35.221133,2026-05-02T02:03:17+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441184,9304,35951,42,2026/05/02/02/03,2208578,36
248,2977,,7795977143,31.857681,35.216668,2026-05-02T02:04:27+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441207,9304,35951,42,2026/05/02/02/04,2208579,43
176,3683,,7795977176,31.852464,35.217674,2026-05-02T02:05:26+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441219,9304,35951,42,2026/05/02/02/05,2208580,27
87,4183,,7795977212,31.849539,35.220219,2026-05-02T02:06:19+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441219,9304,35951,42,2026/05/02/02/06,2208581,29
136,5013,,7795977248,31.84402,35.223508,2026-05-02T02:07:20+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441243,9304,35951,42,2026/05/02/02/07,2208582,19
203,5595,,7795977284,31.843375,35.228759,2026-05-02T02:08:22+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441255,9304,35951,42,2026/05/02/02/08,2208583,0
206,6024,,7795977321,31.841032,35.226505,2026-05-02T02:09:20+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441270,9304,35951,42,2026/05/02/02/09,2208584,25
202,6442,,7795977358,31.838484,35.227233,2026-05-02T02:10:21+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441281,9304,35951,42,2026/05/02/02/10,2208585,35
182,6883,,7795977397,31.834745,35.226869,2026-05-02T02:11:21+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441294,9304,35951,42,2026/05/02/02/11,2208586,17
206,7083,,7795977436,31.834789,35.224811,2026-05-02T02:12:06+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441294,9304,35951,42,2026/05/02/02/12,2208587,22
274,7583,,7795977475,31.836159,35.220701,2026-05-02T02:13:22+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441294,9304,35951,42,2026/05/02/02/13,2208588,32
80,8047,,7795977514,31.836172,35.217951,2026-05-02T02:14:38+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441336,9304,35951,42,2026/05/02/02/14,2208589,20
127,8388,,7795977548,31.836041,35.22112,2026-05-02T02:15:23+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441351,9304,35951,42,2026/05/02/02/15,2208590,23
320,8972,,7795977574,31.83841,35.21952,2026-05-02T02:16:39+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441365,9304,35951,42,2026/05/02/02/16,2208591,37
5,9465,,7795977601,31.841545,35.216395,2026-05-02T02:17:39+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441379,9304,35951,42,2026/05/02/02/17,2208592,25
172,9883,,7795977629,31.8424,35.218495,2026-05-02T02:18:39+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441394,9304,35951,42,2026/05/02/02/18,2208593,17
131,10270,,7795977657,31.840486,35.216362,2026-05-02T02:19:40+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441405,9304,35951,42,2026/05/02/02/19,2208594,23
126,10870,,7795977684,31.836963,35.221121,2026-05-02T02:20:40+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441417,9304,35951,42,2026/05/02/02/20,2208595,23
136,11320,,7795977710,31.834107,35.224812,2026-05-02T02:21:40+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441430,9304,35951,42,2026/05/02/02/21,2208596,25
105,11838,,7795977737,31.831518,35.228777,2026-05-02T02:22:41+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441449,9304,35951,42,2026/05/02/02/22,2208597,27
198,12111,,7795977763,31.829379,35.228405,2026-05-02T02:23:41+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441465,9304,35951,42,2026/05/02/02/23,2208598,0
216,12826,,7795977790,31.826781,35.231537,2026-05-02T02:24:43+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441481,9304,35951,42,2026/05/02/02/24,2208599,32
177,13421,,7795977818,31.822406,35.229345,2026-05-02T02:25:42+00:00,,,,135091856,2026-05-02-585219231,,2026-05-02T02:00:00+00:00,42798702,3445441497,9304,35951,42,2026/05/02/02/25,2208600,35
93,0,,7795977900,31.863161,35.227542,2026-05-02T02:27:37+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441540,9304,35951,42,2026/05/02/02/27,2208602,1
93,0,,7795977943,31.863163,35.227547,2026-05-02T02:28:38+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441540,9304,35951,42,2026/05/02/02/28,2208603,0
93,0,,7795977988,31.863162,35.227551,2026-05-02T02:29:44+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441540,9304,35951,42,2026/05/02/02/29,2208604,0
204,100,,7795978032,31.862636,35.226512,2026-05-02T02:30:38+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441540,9304,35951,42,2026/05/02/02/30,2208605,30
268,800,,7795978081,31.860742,35.220125,2026-05-02T02:31:39+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441626,9304,35951,42,2026/05/02/02/31,2208606,43
189,1431,,7795978134,31.858942,35.215263,2026-05-02T02:32:39+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441626,9304,35951,42,2026/05/02/02/32,2208607,24
350,1581,,7795978188,31.858823,35.215831,2026-05-02T02:33:39+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441697,9304,35951,42,2026/05/02/02/34,2208608,1
342,1581,,7795978240,31.858812,35.215797,2026-05-02T02:34:40+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441697,9304,35951,42,2026/05/02/02/35,2208609,1
343,1581,,7795978294,31.85888,35.215785,2026-05-02T02:35:41+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441697,9304,35951,42,2026/05/02/02/36,2208610,4
65,1650,,7795978356,31.858981,35.217009,2026-05-02T02:36:42+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441697,9304,35951,42,2026/05/02/02/37,2208611,26
164,2150,,7795978417,31.857526,35.221144,2026-05-02T02:37:42+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441697,9304,35951,42,2026/05/02/02/38,2208612,36
283,2795,,7795978478,31.857942,35.218089,2026-05-02T02:38:43+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441854,9304,35951,42,2026/05/02/02/39,2208613,42
161,3484,,7795978543,31.853988,35.217194,2026-05-02T02:39:43+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441891,9304,35951,42,2026/05/02/02/40,2208614,48
95,4133,,7795978607,31.849554,35.219566,2026-05-02T02:40:43+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441924,9304,35951,42,2026/05/02/02/41,2208615,19
174,4913,,7795978676,31.844951,35.223374,2026-05-02T02:41:44+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445441968,9304,35951,42,2026/05/02/02/42,2208616,53
91,5420,,7795978745,31.844108,35.227682,2026-05-02T02:42:39+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442005,9304,35951,42,2026/05/02/02/43,2208617,41
281,5824,,7795978812,31.842055,35.227962,2026-05-02T02:43:30+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442050,9304,35951,42,2026/05/02/02/44,2208618,30
107,6292,,7795978881,31.839806,35.227542,2026-05-02T02:44:36+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442094,9304,35951,42,2026/05/02/02/45,2208619,24
177,6733,,7795978950,31.836093,35.227044,2026-05-02T02:45:31+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442140,9304,35951,42,2026/05/02/02/46,2208620,27
207,7083,,7795979019,31.834668,35.224733,2026-05-02T02:46:31+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442140,9304,35951,42,2026/05/02/02/47,2208621,22
253,7433,,7795979091,31.835708,35.222079,2026-05-02T02:47:31+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442140,9304,35951,42,2026/05/02/02/48,2208622,24
252,7833,,7795979160,31.835359,35.218834,2026-05-02T02:48:35+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442263,9304,35951,42,2026/05/02/02/49,2208623,23
97,8211,,7795979228,31.836158,35.219485,2026-05-02T02:49:44+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442301,9304,35951,42,2026/05/02/02/50,2208624,23
48,8538,,7795979297,31.835879,35.222687,2026-05-02T02:50:37+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442340,9304,35951,42,2026/05/02/02/51,2208625,5
316,8922,,7795979371,31.838108,35.219837,2026-05-02T02:51:37+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442386,9304,35951,42,2026/05/02/02/52,2208626,36
6,9346,,7795979450,31.840703,35.216259,2026-05-02T02:52:33+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442435,9304,35951,42,2026/05/02/02/53,2208627,22
83,9783,,7795979531,31.84311,35.218194,2026-05-02T02:53:41+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442484,9304,35951,42,2026/05/02/02/54,2208628,21
211,10114,,7795979611,31.841628,35.216429,2026-05-02T02:54:43+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442527,9304,35951,42,2026/05/02/02/55,2208629,13
130,10520,,7795979693,31.839127,35.21862,2026-05-02T02:55:36+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442573,9304,35951,42,2026/05/02/02/56,2208630,38
127,10970,,7795979793,31.836408,35.222013,2026-05-02T02:56:35+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442573,9304,35951,42,2026/05/02/02/57,2208631,30
151,11384,,7795979895,31.833617,35.225231,2026-05-02T02:57:35+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442685,9304,35951,42,2026/05/02/02/58,2208632,28
116,11838,,7795980000,31.831601,35.228291,2026-05-02T02:58:35+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442732,9304,35951,42,2026/05/02/02/59,2208633,37
39,0,,7795980001,31.862908,35.227217,2026-05-02T02:58:34+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445442733,9304,35951,42,2026/05/02/02/59,2208633,20
199,12161,,7795980105,31.829341,35.228407,2026-05-02T02:59:35+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442771,9304,35951,42,2026/05/02/03/00,2208634,0
95,0,,7795980106,31.863136,35.227547,2026-05-02T02:59:32+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445442733,9304,35951,42,2026/05/02/03/00,2208634,0
229,12776,,7795980216,31.827049,35.231731,2026-05-02T03:00:42+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442822,9304,35951,42,2026/05/02/03/01,2208635,27
179,150,,7795980217,31.862274,35.226502,2026-05-02T03:00:34+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445442733,9304,35951,42,2026/05/02/03/01,2208635,29
191,13321,,7795980332,31.82351,35.229436,2026-05-02T03:01:37+00:00,,,,135091894,2026-05-02-585219232,,2026-05-02T02:30:00+00:00,74735102,3445442882,9304,35951,42,2026/05/02/03/02,2208636,36
260,931,,7795980333,31.860495,35.218319,2026-05-02T03:01:32+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445442883,9304,35951,42,2026/05/02/03/02,2208636,56
67,1600,,7795980448,31.858689,35.216233,2026-05-02T03:02:34+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445442954,9304,35951,42,2026/05/02/03/03,2208637,31
164,2150,,7795980563,31.857403,35.221169,2026-05-02T03:03:33+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445442954,9304,35951,42,2026/05/02/03/04,2208638,41
249,2977,,7795980676,31.857675,35.21664,2026-05-02T03:04:39+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443101,9304,35951,42,2026/05/02/03/05,2208639,44
162,3584,,7795980786,31.853328,35.217445,2026-05-02T03:05:34+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443171,9304,35951,42,2026/05/02/03/06,2208640,37
91,4233,,7795980904,31.849538,35.220617,2026-05-02T03:06:34+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443171,9304,35951,42,2026/05/02/03/07,2208641,48
87,5063,,7795981019,31.844003,35.22412,2026-05-02T03:07:34+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443311,9304,35951,42,2026/05/02/03/08,2208642,20
189,5695,,7795981135,31.842744,35.228632,2026-05-02T03:08:38+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443380,9304,35951,42,2026/05/02/03/09,2208643,32
187,6074,,7795981250,31.840675,35.226282,2026-05-02T03:09:35+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443380,9304,35951,42,2026/05/02/03/10,2208644,1
189,6542,,7795981366,31.837973,35.227102,2026-05-02T03:10:37+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443522,9304,35951,42,2026/05/02/03/11,2208645,32
285,6883,,7795981492,31.834769,35.225723,2026-05-02T03:11:35+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443522,9304,35951,42,2026/05/02/03/12,2208646,26
318,7333,,7795981620,31.835654,35.223015,2026-05-02T03:12:36+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443522,9304,35951,42,2026/05/02/03/13,2208647,30
220,7733,,7795981749,31.835533,35.219573,2026-05-02T03:13:37+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443522,9304,35951,42,2026/05/02/03/14,2208648,21
89,8161,,7795981876,31.836251,35.218676,2026-05-02T03:14:40+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443830,9304,35951,42,2026/05/02/03/15,2208649,32
21,8538,,7795981999,31.835917,35.222695,2026-05-02T03:15:41+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443902,9304,35951,42,2026/05/02/03/16,2208650,8
316,8922,,7795982122,31.838141,35.219792,2026-05-02T03:16:41+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445443984,9304,35951,42,2026/05/02/03/17,2208651,47
90,0,,7795982123,31.863155,35.22753,2026-05-02T03:16:42+00:00,,,,135092051,2026-05-02-585219234,,2026-05-02T03:20:00+00:00,42798602,3445443985,9304,35951,42,2026/05/02/03/17,2208651,0
6,9515,,7795982247,31.841808,35.216434,2026-05-02T03:17:38+00:00,,,,135091984,2026-05-02-585219233,,2026-05-02T03:00:00+00:00,74735002,3445444063,9304,35951,42,2026/05/02/03/18,2208652,29
