gtfs_ride__end_time,gtfs_ride__gtfs_route_id,gtfs_ride__journey_ref,gtfs_ride__start_time,gtfs_ride_stop__arrival_time,gtfs_ride_stop__departure_time,gtfs_ride_stop__drop_off_type,gtfs_ride_stop__gtfs_ride_id,gtfs_ride_stop__gtfs_stop_id,gtfs_ride_stop__pickup_type,gtfs_ride_stop__shape_dist_traveled,gtfs_ride_stop__stop_sequence,gtfs_route__agency_name,gtfs_route__date,gtfs_route__line_ref,gtfs_route__operator_ref,gtfs_route__route_alternative,gtfs_route__route_direction,gtfs_route__route_long_name,gtfs_route__route_mkt,gtfs_route__route_short_name,gtfs_route__route_type,gtfs_stop__city,gtfs_stop__code,gtfs_stop__date,gtfs_stop__lat,gtfs_stop__lon,gtfs_stop__name,gtfs_stop_id,id,nearest_siri_vehicle_location__bearing,nearest_siri_vehicle_location__distance_from_journey_start,nearest_siri_vehicle_location__distance_from_siri_ride_stop_meters,nearest_siri_vehicle_location__lat,nearest_siri_vehicle_location__lon,nearest_siri_vehicle_location__recorded_at_time,nearest_siri_vehicle_location__siri_ride_stop_id,nearest_siri_vehicle_location__siri_snapshot_id,nearest_siri_vehicle_location__velocity,nearest_siri_vehicle_location_id,order,siri_ride__duration_minutes,siri_ride__first_vehicle_location_id,siri_ride__gtfs_ride_id,siri_ride__journey_gtfs_ride_id,siri_ride__journey_ref,siri_ride__last_vehicle_location_id,siri_ride__route_gtfs_ride_id,siri_ride__scheduled_start_time,siri_ride__siri_route_id,siri_ride__updated_duration_minutes,siri_ride__updated_first_last_vehicle_locations,siri_ride__vehicle_ref,siri_ride_id,siri_stop__code,siri_stop_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451670,,,,,,,,,,,24,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,5799,2935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451427,,,,,,,,,,,23,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451284,,,,,,,,,,,21,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451283,,,,,,,,,,,25,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451139,,,,,,,,,,,32,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451012,,,,,,,,,,,20,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451011,,,,,,,,,,,31,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,1363,7832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450873,,,,,,,,,,,19,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,2411,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450730,,,,,,,,,,,18,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450729,,,,,,,,,,,30,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450728,,,,,,,,,,,39,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450587,,,,,,,,,,,17,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,2424,1954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450586,,,,,,,,,,,29,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450459,,,,,,,,,,,28,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450332,,,,,,,,,,,27,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450217,,,,,,,,,,,26,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450216,,,,,,,,,,,38,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,5715,2295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450100,,,,,,,,,,,25,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450099,,,,,,,,,,,37,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449963,,,,,,,,,,,16,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,9968,2334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449824,,,,,,,,,,,15,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,1105,10366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449700,,,,,,,,,,,14,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,80,8075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449699,,,,,,,,,,,35,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449566,,,,,,,,,,,34,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,5708,15578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449431,,,,,,,,,,,24,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,5799,2935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449430,,,,,,,,,,,33,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,1548,15042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449286,,,,,,,,,,,13,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449285,,,,,,,,,,,23,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449147,,,,,,,,,,,12,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,874,5169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449146,,,,,,,,,,,22,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,254,7831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449007,,,,,,,,,,,11,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449006,,,,,,,,,,,20,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445449005,,,,,,,,,,,32,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445448873,,,,,,,,,,,10,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,378,11258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445440,,,,,,,,,,,48,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445355,,,,,,,,,,,46,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445272,,,,,,,,,,,45,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445181,,,,,,,,,,,44,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445096,,,,,,,,,,,43,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445011,,,,,,,,,,,41,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444938,,,,,,,,,,,38,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,3358,20958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444646,,,,,,,,,,,37,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444577,,,,,,,,,,,36,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444436,,,,,,,,,,,35,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444362,,,,,,,,,,,33,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444282,,,,,,,,,,,31,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5797,2938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444208,,,,,,,,,,,28,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5706,16099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444135,,,,,,,,,,,26,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444060,,,,,,,,,,,25,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,874,5169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443981,,,,,,,,,,,24,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443901,,,,,,,,,,,23,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443827,,,,,,,,,,,21,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443750,,,,,,,,,,,20,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,380,5163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443674,,,,,,,,,,,17,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5798,2932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443599,,,,,,,,,,,15,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5794,19087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443598,,,,,,,,,,,47,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,254,7831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443519,,,,,,,,,,,14,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5792,6741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443518,,,,,,,,,,,45,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443452,,,,,,,,,,,1,,,,,2026-05-02-0,,,2026-05-02T03:09:31+00:00,9302,,,7287552,135092019,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443451,,,,,,,,,,,13,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5790,2933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443450,,,,,,,,,,,44,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443377,,,,,,,,,,,12,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,3638,15576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443376,,,,,,,,,,,43,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443310,,,,,,,,,,,41,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443245,,,,,,,,,,,39,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,1855,12103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443169,,,,,,,,,,,9,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443100,,,,,,,,,,,7,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,2939,2936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443028,,,,,,,,,,,6,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,5718,5164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443027,,,,,,,,,,,37,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442951,,,,,,,,,,,5,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,2410,2934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442950,,,,,,,,,,,36,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442880,,,,,,,,,,,4,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442879,,,,,,,,,,,35,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442820,,,,,,,,,,,2,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442819,,,,,,,,,,,33,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442770,,,,,,,,,,,31,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5797,2938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442731,,,,,,,,,,,28,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5706,16099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442684,,,,,,,,,,,1,,,,,2026-05-02-585218412,,,2026-05-02T03:00:00+00:00,9302,,,7287352,135091978,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442683,,,,,,,,,,,26,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442635,,,,,,,,,,,24,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442634,,,,,,,,,,,48,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442572,,,,,,,,,,,23,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442526,,,,,,,,,,,45,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442483,,,,,,,,,,,21,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442482,,,,,,,,,,,43,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442434,,,,,,,,,,,19,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5711,2931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442433,,,,,,,,,,,41,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442385,,,,,,,,,,,16,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5774,9283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442384,,,,,,,,,,,39,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,1855,12103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442339,,,,,,,,,,,14,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5792,6741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442300,,,,,,,,,,,13,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,5790,2933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442262,,,,,,,,,,,12,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,3638,15576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442226,,,,,,,,,,,37,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442184,,,,,,,,,,,9,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442183,,,,,,,,,,,36,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442139,,,,,,,,,,,34,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5793,8072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442093,,,,,,,,,,,7,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,2939,2936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442049,,,,,,,,,,,5,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,2410,2934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442048,,,,,,,,,,,32,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5796,5166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442004,,,,,,,,,,,3,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442003,,,,,,,,,,,29,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5704,16594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441967,,,,,,,,,,,2,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441966,,,,,,,,,,,27,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5710,15577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441923,,,,,,,,,,,26,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441890,,,,,,,,,,,25,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,874,5169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441853,,,,,,,,,,,24,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441824,,,,,,,,,,,23,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441760,,,,,,,,,,,20,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,380,5163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441730,,,,,,,,,,,17,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5798,2932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441696,,,,,,,,,,,1,,,,,2026-05-02-585360900,,,2026-05-02T02:40:00+00:00,9302,,,7288252,135091907,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441695,,,,,,,,,,,15,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5794,19087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441660,,,,,,,,,,,14,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5792,6741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441625,,,,,,,,,,,12,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,3638,15576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441601,,,,,,,,,,,11,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5805,14453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441580,,,,,,,,,,,48,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441559,,,,,,,,,,,10,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,4257,12102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441558,,,,,,,,,,,47,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,254,7831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441539,,,,,,,,,,,45,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441523,,,,,,,,,,,9,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441522,,,,,,,,,,,44,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441496,,,,,,,,,,,8,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,1363,7832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441495,,,,,,,,,,,43,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441480,,,,,,,,,,,7,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,2939,2936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441479,,,,,,,,,,,41,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441464,,,,,,,,,,,6,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,5718,5164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441463,,,,,,,,,,,39,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,1855,12103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441448,,,,,,,,,,,4,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441447,,,,,,,,,,,38,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,3358,20958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441429,,,,,,,,,,,3,,,,,2026-05-02-585360899,,,2026-05-02T02:20:00+00:00,9302,,,7287952,135091868,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441404,,,,,,,,,,,37,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441393,,,,,,,,,,,35,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441378,,,,,,,,,,,33,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441364,,,,,,,,,,,32,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,5796,5166
